Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
9018,37.213058,-121.882973,92,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,2014,104,2456762,0,0,26,0,0,0,'',-9999,-9999,-9999,-9999,17.79,23.04,27.82,23.52,5.27,9.17,14.14,9.58,120,99,1,19,-9999,-9999,-9999,-9999
9018,37.213058,-121.882973,92,CA,713,Aesculus,californica,California buckeye,Plantae,Deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,3,2014,72,2456730,12.7322861699,22.0529665427,15.3333333333,7.42368581711,12.8582010147,3,2014,163,2456821,4.66666666667,8.08290376865,7,0,0,0,'',917.916666667,178.92190646,1652.25,322.059431627,17.79,23.04,27.82,23.52,5.27,9.17,14.14,9.58,120,99,1,19,127.333333333,49.6398137699,41817.6666667,1828.84410975
9018,37.213058,-121.882973,92,CA,713,Aesculus,californica,California buckeye,Plantae,Deciduous broadleaf,-9999,501,Flowers,Open flowers,3,2014,130,2456788,0,0,24,0,0,3,2014,163,2456821,4.66666666667,8.08290376865,7,0,0,0,'',1820,0,3276,0,17.79,23.04,27.82,23.52,5.27,9.17,14.14,9.58,120,99,1,19,209,0,49766,0
9018,37.213058,-121.882973,92,CA,1015,Sambucus,nigra-cerulea,blue elderberry,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,3,2014,64,2456722,2,3.46410161514,6.33333333333,0.333333333333,0.57735026919,3,2014,154,2456812,2.0275875101,3.51188458428,4.66666666667,1.20185042515,2.08166599947,0,'',808.916666667,28.0833333333,1456.05,50.55,17.79,23.04,27.82,23.52,5.27,9.17,14.14,9.58,120,99,1,19,146,5,40780.6666667,345.333333333
9018,37.213058,-121.882973,92,CA,1015,Sambucus,nigra-cerulea,blue elderberry,Plantae,Deciduous broadleaf,Ornamental,501,Flowers,Open flowers,3,2014,99,2456757,2.66666666667,4.61880215352,22.6666666667,7.33333333333,12.7017059222,3,2014,154,2456812,2.0275875101,3.51188458428,4.66666666667,1.20185042515,2.08166599947,0,'',1307.33333333,47.0833333333,2353.2,84.75,17.79,23.04,27.82,23.52,5.27,9.17,14.14,9.58,120,99,1,19,199,0,45734.6666667,460.666666667
9018,37.213058,-121.882973,92,CA,1166,Umbellularia,californica,California laurel,Plantae,Evergreen broadleaf,Ornamental,501,Flowers,Open flowers,3,2014,99,2456757,3.33333333333,5.7735026919,23.3333333333,6.66666666667,11.5470053838,1,2014,96,2456754,-9999,-9999,10,-9999,-9999,0,'',1318.75,58.5,2373.75,105.3,17.79,23.04,27.82,23.52,5.27,9.17,14.14,9.58,120,99,1,19,199,0,45734.6666667,460.666666667
9020,36.565994,-118.777596,1920,CA,760,Penstemon,newberryi,mountain pride,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,9,2014,129,2456787,1.69512736693,5.0853821008,13.2222222222,1.40215882935,4.20647648804,9,2014,170,2456828,2.80431765869,8.41295297608,7.77777777778,0.777777777778,2.33333333333,0,'',1045.27777778,18.8641177443,1881.5,33.9554119398,11.69,15.84,27.22,18.29,0.82,3.92,13.34,6.23,161,233,0,39,358.333333333,1.66666666667,49728.1111111,167.333287221
9020,36.565994,-118.777596,1920,CA,760,Penstemon,newberryi,mountain pride,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,9,2014,141,2456799,3.18319274462,9.54957823385,8.55555555556,1.02890328764,3.08670986291,9,2014,170,2456828,2.80431765869,8.41295297608,7.77777777778,0.777777777778,2.33333333333,2,"'30920,30921'",1197.19444444,41.5250881701,2154.95,74.7451587061,11.69,15.84,27.22,18.29,0.82,3.92,13.34,6.23,161,233,0,39,365,2.04124145232,50726.4444444,268.783737475
9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,7,2014,92,2456750,4.16333199893,11.0151410946,13,1,2.64575131106,7,2014,119,2456777,4.58257569496,12.124355653,14,2.16024689947,5.71547606649,1,'30909',690.178571429,33.5268511032,1242.32142857,60.3483319858,11.69,15.84,27.22,18.29,0.82,3.92,13.34,6.23,161,233,0,39,234.428571429,20.0010203821,44730.7142857,616.584899893
9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,7,2014,93,2456751,4.50924975282,11.9303534454,12,1.29099444874,3.41565025532,7,2014,119,2456777,4.58257569496,12.124355653,14,2.16024689947,5.71547606649,1,'30909',703.392857143,36.7224085419,1266.10714286,66.1003353754,11.69,15.84,27.22,18.29,0.82,3.92,13.34,6.23,161,233,0,39,234.428571429,20.0010203821,44878.8571429,667.823059991
9022,37.804234,-122.460121,3,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,5,2014,149,2456807,28.0873637068,62.8052545572,9,1.37840487521,3.08220700148,5,2014,275,2456933,7.155417528,16,10.2,2.45764114549,5.49545266561,2,"'30753,30754'",2135.25,420.241678978,3843.45,756.43502216,16.43,20.01,22.23,21.14,7.16,10.2,13.02,10.65,232,144,3,45,294.8,63.9502931971,49420.6,3110.4
9022,37.804234,-122.460121,3,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,5,2014,202,2456860,41.3888873975,92.5483657338,21.6,3.96988664826,8.87693640847,5,2014,275,2456933,7.155417528,16,10.2,2.45764114549,5.49545266561,1,'30753',3100.1,661.730334049,5580.18,1191.11460129,16.43,20.01,22.23,21.14,7.16,10.2,13.02,10.65,232,144,3,45,296.6,64.4,44305.8,1875.21471837
9022,37.804234,-122.460121,3,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),2,2014,230,2456888,24.5,34.6482322781,10.5,3.5,4.94974746831,2,2014,241,2456899,35.5,50.2045814642,13.5,6.5,9.19238815543,1,'30751',3504.25,452.5,6307.65,814.5,16.43,20.01,22.23,21.14,7.16,10.2,13.02,10.65,232,144,3,45,361,0,47865.5,3283.5
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2014,87,2456745,-9999,-9999,7,-9999,-9999,1,2014,118,2456776,-9999,-9999,1,-9999,-9999,1,'32821',1231.75,-9999,2217.15,-9999,20.43,23.02,27.64,24.48,5.76,9.04,13.93,9.35,89,75,0,27,135,-9999,43891,-9999
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,1,2014,97,2456755,-9999,-9999,3,-9999,-9999,1,2014,112,2456770,-9999,-9999,3,-9999,-9999,1,'32821',1358,-9999,2444.4,-9999,20.43,23.02,27.64,24.48,5.76,9.04,13.93,9.35,89,75,0,27,155,-9999,45274,-9999
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2014,101,2456759,-9999,-9999,7,-9999,-9999,1,2014,108,2456766,-9999,-9999,3,-9999,-9999,1,'32821',1427.75,-9999,2569.95,-9999,20.43,23.02,27.64,24.48,5.76,9.04,13.93,9.35,89,75,0,27,155,-9999,45965,-9999
9241,34.675453,-120.040688,337,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2014,112,2456770,0,0,4,0,0,2,2014,332,2456990,3,4.24264068712,3.5,0.5,0.707106781187,2,"'31967,31972'",1597.75,0,2875.95,0,20.43,23.02,27.64,24.48,5.76,9.04,13.93,9.35,89,75,0,27,155,0,47347,0
9241,34.675453,-120.040688,337,CA,708,Eriogonum,fasciculatum,Eastern Mojave buckwheat,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,2,2014,153,2456811,0,0,3,0,0,2,2014,332,2456990,3,4.24264068712,3.5,0.5,0.707106781187,2,"'31967,31972'",2329.25,0,4192.65,0,20.43,23.02,27.64,24.48,5.76,9.04,13.93,9.35,89,75,0,27,159,0,51149,0
9242,34.675453,-120.040688,338,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,2,2014,34,2456692,21,29.6984848098,2.5,0.5,0.707106781187,2,2014,297,2456955,11,15.5563491861,3.5,0.5,0.707106781187,2,"'31970,31973'",473.375,293.875,852.075,528.975,20.43,23.02,27.64,24.48,5.76,9.04,13.93,9.35,89,75,0,27,9,9,37670.5,2073.5
9242,34.675453,-120.040688,338,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,2,2014,125,2456783,112,158.391918986,3,0,0,2,2014,332,2456990,24,33.941125497,2,1,1.41421356237,2,"'31970,31973'",2126.625,1947.125,3827.925,3504.825,20.43,23.02,27.64,24.48,5.76,9.04,13.93,9.35,89,75,0,27,79.5,79.5,41126.5,5529.5
9242,34.675453,-120.040688,338,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),1,2014,13,2456671,-9999,-9999,3,-9999,-9999,1,2014,300,2456958,-9999,-9999,4,-9999,-9999,1,'31973',179.5,-9999,323.1,-9999,20.43,23.02,27.64,24.48,5.76,9.04,13.93,9.35,89,75,0,27,0,-9999,35597,-9999
9242,34.675453,-120.040688,338,CA,1015,Sambucus,nigra-cerulea,blue elderberry,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2014,56,2456714,-9999,-9999,1,-9999,-9999,1,2014,154,2456812,-9999,-9999,3,-9999,-9999,0,'',780.5,-9999,1404.9,-9999,20.43,23.02,27.64,24.48,5.76,9.04,13.93,9.35,89,75,0,27,18,-9999,39744,-9999
9242,34.675453,-120.040688,338,CA,1015,Sambucus,nigra-cerulea,blue elderberry,Plantae,Deciduous broadleaf,Ornamental,501,Flowers,Open flowers,1,2014,98,2456756,-9999,-9999,4,-9999,-9999,1,2014,154,2456812,-9999,-9999,3,-9999,-9999,1,'31976',1376.75,-9999,2478.15,-9999,20.43,23.02,27.64,24.48,5.76,9.04,13.93,9.35,89,75,0,27,155,-9999,45619,-9999
9338,35.642117,-83.692589,398,TN,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",500,Flowers,Flowers or flower buds,2,2014,83,2456741,0,0,4,0,0,4,2014,87,2456745,2.02072594216,4.04145188433,6.5,0.288675134595,0.57735026919,0,'',378,0,680.4,0,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,277,0,43546,0
9338,35.642117,-83.692589,398,TN,12,Cornus,florida,flowering dogwood,Plantae,Deciduous broadleaf,"Ornamental,Shady Invaders Campaign",500,Flowers,Flowers or flower buds,1,2014,83,2456741,-9999,-9999,4,-9999,-9999,1,2014,111,2456769,-9999,-9999,6,-9999,-9999,0,'',378,-9999,680.4,-9999,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,277,-9999,43546,-9999
9338,35.642117,-83.692589,398,TN,60,Acer,pensylvanicum,striped maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,1,2014,103,2456761,-9999,-9999,7,-9999,-9999,1,2014,120,2456778,-9999,-9999,9,-9999,-9999,0,'',607,-9999,1092.6,-9999,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,357,-9999,46310,-9999
9338,35.642117,-83.692589,398,TN,82,Liriodendron,tulipifera,tuliptree,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2014,111,2456769,-9999,-9999,8,-9999,-9999,1,2014,117,2456775,-9999,-9999,3,-9999,-9999,0,'',703.5,-9999,1266.3,-9999,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,379,-9999,47347,-9999
9338,35.642117,-83.692589,398,TN,98,Betula,lenta,sweet birch,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,2,2014,87,2456745,3.5,4.94974746831,5.5,1.5,2.12132034356,2,2014,123,2456781,6,8.48528137424,4.5,1.5,2.12132034356,0,'',399.75,21.75,719.55,39.15,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,291.5,14.5,44064,518
9338,35.642117,-83.692589,398,TN,823,Carpinus,caroliniana,American hornbeam,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,8,2014,87,2456745,2.62542513564,7.42582366764,7.5,0.801783725737,2.26778683806,8,2014,95,2456753,1.59169159791,4.50198368976,7.625,0.800390529679,2.26384628453,2,"'33223,33237'",409.59375,24.9502602289,737.26875,44.9104684121,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,290,7.92599700804,43977.5,379.511292887
9339,35.637402,-83.698807,594,TN,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",500,Flowers,Flowers or flower buds,1,2014,90,2456748,-9999,-9999,7,-9999,-9999,1,2014,96,2456754,-9999,-9999,7,-9999,-9999,0,'',411.5,-9999,740.7,-9999,8.82,20.43,27.86,19.73,-3.38,6.24,16.66,7.81,447,268,408,305,316,-9999,44582,-9999
9339,35.637402,-83.698807,594,TN,60,Acer,pensylvanicum,striped maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,2,2014,103,2456761,0,0,7,0,0,2,2014,119,2456777,1.5,2.12132034356,5,2,2.82842712475,1,'33249',594.75,0,1070.55,0,8.82,20.43,27.86,19.73,-3.38,6.24,16.66,7.81,447,268,408,305,369,0,46310,0
9339,35.637402,-83.698807,594,TN,82,Liriodendron,tulipifera,tuliptree,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,6,2014,115,2456773,1.26491106407,3.09838667697,6.66666666667,0.421637021356,1.03279555899,6,2014,125,2456783,3.577708764,8.76356092008,5.5,1.11803398875,2.73861278753,3,"'33245,33247,33250'",749.166666667,18.7101428227,1348.5,33.6782570808,8.82,20.43,27.86,19.73,-3.38,6.24,16.66,7.81,447,268,408,305,399,2.52982212813,47807.6666667,145.675590878
9339,35.637402,-83.698807,594,TN,98,Betula,lenta,sweet birch,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,1,2014,90,2456748,-9999,-9999,7,-9999,-9999,1,2014,103,2456761,-9999,-9999,8,-9999,-9999,0,'',411.5,-9999,740.7,-9999,8.82,20.43,27.86,19.73,-3.38,6.24,16.66,7.81,447,268,408,305,316,-9999,44582,-9999
9339,35.637402,-83.698807,594,TN,823,Carpinus,caroliniana,American hornbeam,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,1,2014,96,2456754,-9999,-9999,6,-9999,-9999,1,2014,96,2456754,-9999,-9999,7,-9999,-9999,0,'',500.75,-9999,901.35,-9999,8.82,20.43,27.86,19.73,-3.38,6.24,16.66,7.81,447,268,408,305,326,-9999,45274,-9999
9339,35.637402,-83.698807,594,TN,1181,Halesia,carolina,Carolina silverbell,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,3,2014,108,2456766,4.66666666667,8.08290376865,6.66666666667,0.333333333333,0.57735026919,3,2014,110,2456768,4.0551750202,7.02376916857,5.66666666667,1.45296631451,2.51661147842,0,'',656.083333333,61.3333333333,1180.95,110.4,8.82,20.43,27.86,19.73,-3.38,6.24,16.66,7.81,447,268,408,305,380.333333333,11.3333333333,46886,576
9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",500,Flowers,Flowers or flower buds,2,2014,85,2456743,4,5.65685424949,7.5,0.5,0.707106781187,2,2014,89,2456747,0,0,6,0,0,0,'',388.25,25.5,698.85,45.9,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,286.5,19.5,43718.5,518.5
9340,35.642353,-83.687431,510,TN,1212,Quercus,montana,chestnut oak,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,2,2014,116,2456774,0,0,7,0,0,2,2014,120,2456778,3.5,4.94974746831,7,0,0,0,'',774.5,0,1394.1,0,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,390,0,48038,0
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2014,91,2456749,-9999,-9999,7,-9999,-9999,1,2014,113,2456771,-9999,-9999,12,-9999,-9999,0,'',434.75,-9999,782.55,-9999,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,306,-9999,44582,-9999
9341,35.639874,-83.687721,444,TN,12,Cornus,florida,flowering dogwood,Plantae,Deciduous broadleaf,"Ornamental,Shady Invaders Campaign",500,Flowers,Flowers or flower buds,1,2014,98,2456756,-9999,-9999,7,-9999,-9999,1,2014,113,2456771,-9999,-9999,12,-9999,-9999,0,'',535.75,-9999,964.35,-9999,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,355,-9999,45619,-9999
9341,35.639874,-83.687721,444,TN,60,Acer,pensylvanicum,striped maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,1,2014,107,2456765,-9999,-9999,9,-9999,-9999,1,2014,125,2456783,-9999,-9999,8,-9999,-9999,0,'',652.5,-9999,1174.5,-9999,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,376,-9999,46656,-9999
9341,35.639874,-83.687721,444,TN,102,Quercus,rubra,northern red oak,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",500,Flowers,Flowers or flower buds,1,2014,107,2456765,-9999,-9999,9,-9999,-9999,1,2014,113,2456771,-9999,-9999,12,-9999,-9999,0,'',652.5,-9999,1174.5,-9999,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,376,-9999,46656,-9999
9341,35.639874,-83.687721,444,TN,1179,Cladrastis,kentukea,Kentucky yellowwood,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2014,133,2456791,-9999,-9999,8,-9999,-9999,1,2014,133,2456791,-9999,-9999,7,-9999,-9999,0,'',1094.75,-9999,1970.55,-9999,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,434,-9999,49766,-9999
9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",500,Flowers,Flowers or flower buds,6,2014,86,2456744,2.40831891576,5.8991524815,7.16666666667,0.307318148576,0.752772652709,7,2014,92,2456750,2.51390689787,6.65117247093,6.85714285714,0.260820265479,0.690065559342,0,'',402.708333333,22.0582955547,724.875,39.7049319984,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,288,9.48683298051,43891.3333333,345.666666667
9342,35.644516,-83.68988,512,TN,941,Nyssa,sylvatica,blackgum,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,2,2014,106,2456764,10.5,14.8492424049,6.5,0.5,0.707106781187,2,2014,106,2456764,10.5,14.8492424049,7,0,0,0,'',637.5,137,1147.5,246.6,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,352.5,37.5,46656,1382
9342,35.644516,-83.68988,512,TN,1159,Quercus,velutina,black oak,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,1,2014,102,2456760,-9999,-9999,7,-9999,-9999,1,2014,102,2456760,-9999,-9999,7,-9999,-9999,0,'',587.75,-9999,1057.95,-9999,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,357,-9999,45965,-9999
9343,35.642799,-83.695915,423,TN,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",500,Flowers,Flowers or flower buds,1,2014,91,2456749,-9999,-9999,5,-9999,-9999,1,2014,91,2456749,-9999,-9999,2,-9999,-9999,0,'',422.5,-9999,760.5,-9999,8.75,20.38,27.78,19.69,-3.39,6.23,16.63,7.79,447,273,409,303,320,-9999,44582,-9999
9343,35.642799,-83.695915,423,TN,7,Cercis,canadensis,eastern redbud,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,1,2014,99,2456757,-9999,-9999,5,-9999,-9999,1,2014,111,2456769,-9999,-9999,11,-9999,-9999,0,'',532.25,-9999,958.05,-9999,8.75,20.38,27.78,19.69,-3.39,6.23,16.63,7.79,447,273,409,303,373,-9999,45619,-9999
9343,35.642799,-83.695915,423,TN,98,Betula,lenta,sweet birch,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,1,2014,111,2456769,-9999,-9999,5,-9999,-9999,1,2014,111,2456769,-9999,-9999,3,-9999,-9999,0,'',687.25,-9999,1237.05,-9999,8.75,20.38,27.78,19.69,-3.39,6.23,16.63,7.79,447,273,409,303,395,-9999,47347,-9999
9343,35.642799,-83.695915,423,TN,823,Carpinus,caroliniana,American hornbeam,Plantae,Deciduous broadleaf,"Ornamental,Allergen",500,Flowers,Flowers or flower buds,1,2014,129,2456787,-9999,-9999,7,-9999,-9999,1,2014,129,2456787,-9999,-9999,11,-9999,-9999,0,'',993.5,-9999,1788.3,-9999,8.75,20.38,27.78,19.69,-3.39,6.23,16.63,7.79,447,273,409,303,435,-9999,49421,-9999
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,3,2014,93,2456751,0,0,2,0,0,3,2014,93,2456751,0,0,1,0,0,0,'',457.5,0,823.5,0,8.75,20.38,27.78,19.69,-3.39,6.23,16.63,7.79,447,273,409,303,320,0,44928,0
9344,35.640373,-83.692863,435,TN,61,Acer,saccharum,sugar maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",500,Flowers,Flowers or flower buds,1,2014,131,2456789,-9999,-9999,14,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1051.5,-9999,1892.7,-9999,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,434,-9999,49421,-9999
9344,35.640373,-83.692863,435,TN,82,Liriodendron,tulipifera,tuliptree,Plantae,Deciduous broadleaf,Ornamental,500,Flowers,Flowers or flower buds,3,2014,131,2456789,0,0,14,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1051.5,0,1892.7,0,8.97,20.66,28.05,19.9,-3.28,6.35,16.78,7.89,435,262,409,297,434,0,49421,0
9971,41.287537,-124.09082,0,CA,718,Lathyrus,littoralis,silky beach pea,Plantae,Forb,-9999,500,Flowers,Flowers or flower buds,2,2014,133,2456791,29.5,41.71930009,6.5,3.5,4.94974746831,1,2014,162,2456820,-9999,-9999,5,-9999,-9999,1,'38235',1542.25,423.75,2776.05,762.75,13.27,17.88,22.94,18.49,4.76,7.92,12.21,8.38,388,391,37,193,702.5,40.5,50458,3456
9971,41.287537,-124.09082,0,CA,718,Lathyrus,littoralis,silky beach pea,Plantae,Forb,-9999,501,Flowers,Open flowers,3,2014,102,2456760,4.16333199893,7.21110255093,4.66666666667,1.20185042515,2.08166599947,1,2014,162,2456820,-9999,-9999,5,-9999,-9999,1,'38235',1098.83333333,52.5835314312,1977.9,94.6503565762,13.27,17.88,22.94,18.49,4.76,7.92,12.21,8.38,388,391,37,193,663.333333333,1.33333333333,46655.6666667,719.375732454
9988,39.006413,-77.244789,49,MD,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",500,Flowers,Flowers or flower buds,1,2014,79,2456737,-9999,-9999,7,-9999,-9999,2,2014,97,2456755,3,4.24264068712,6,0,0,0,'',155.25,-9999,279.45,-9999,5.48,17.11,28.72,19.13,-4.52,4.85,17.71,7.46,302,485,411,318,219,-9999,42854,-9999
9988,39.006413,-77.244789,49,MD,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",501,Flowers,Open flowers,2,2014,79,2456737,0,0,7,0,0,2,2014,97,2456755,3,4.24264068712,6,0,0,0,'',155.25,0,279.45,0,5.48,17.11,28.72,19.13,-4.52,4.85,17.71,7.46,302,485,411,318,219,0,42854,0
9988,39.006413,-77.244789,49,MD,8,Claytonia,virginica,Virginia springbeauty,Plantae,Forb,-9999,500,Flowers,Flowers or flower buds,3,2014,79,2456737,0,0,7,0,0,4,2014,121,2456779,4.04145188433,8.08290376865,14,0,0,0,'',155.25,0,279.45,0,5.48,17.11,28.72,19.13,-4.52,4.85,17.71,7.46,302,485,411,318,219,0,42854,0
9988,39.006413,-77.244789,49,MD,8,Claytonia,virginica,Virginia springbeauty,Plantae,Forb,-9999,501,Flowers,Open flowers,4,2014,103,2456761,1.73205080757,3.46410161514,6,0,0,4,2014,121,2456779,4.04145188433,8.08290376865,14,0,0,0,'',364.25,27.8571504884,655.65,50.1428708791,5.48,17.11,28.72,19.13,-4.52,4.85,17.71,7.46,302,485,411,318,319.5,11.2583302492,46656,199.76319314
9988,39.006413,-77.244789,49,MD,176,Mertensia,virginica,Virginia bluebells,Plantae,Forb,-9999,500,Flowers,Flowers or flower buds,1,2014,100,2456758,-9999,-9999,6,-9999,-9999,1,2014,114,2456772,-9999,-9999,14,-9999,-9999,0,'',316,-9999,568.8,-9999,5.48,17.11,28.72,19.13,-4.52,4.85,17.71,7.46,302,485,411,318,300,-9999,46310,-9999
9988,39.006413,-77.244789,49,MD,176,Mertensia,virginica,Virginia bluebells,Plantae,Forb,-9999,501,Flowers,Open flowers,1,2014,106,2456764,-9999,-9999,6,-9999,-9999,1,2014,114,2456772,-9999,-9999,14,-9999,-9999,0,'',412.5,-9999,742.5,-9999,5.48,17.11,28.72,19.13,-4.52,4.85,17.71,7.46,302,485,411,318,339,-9999,47002,-9999
